ndvi,rainfall_mm,temperature_c,solar_radiation,land_area_ha,crop_type,harvest_days,yield_ton_per_ha,risk_level,provinsi,tahun,data_source,ndvi_source,produksi_ton,luas_panen_ha
0.52,176.7,25.6,18.1,2.0,cabe_rawit,85,5.117,low,KALIMANTAN TIMUR,2018,nasa_power,seasonal_estimate,6795.8,1328.0
0.52,237.2,23.2,18.2,2.0,cabe_rawit,85,5.858,low,KALIMANTAN UTARA,2018,nasa_power,seasonal_estimate,3298.3,563.0
0.52,157.6,24.5,19.6,2.0,cabe_rawit,85,3.959,medium,SULAWESI UTARA,2018,nasa_power,seasonal_estimate,16469.7,4160.0
0.52,160.7,21.7,17.6,2.0,cabe_rawit,85,6.547,low,SULAWESI TENGAH,2018,nasa_power,seasonal_estimate,26090.1,3985.0
0.52,204.2,22.9,19.3,2.0,cabe_rawit,85,6.367,low,SULAWESI SELATAN,2018,nasa_power,seasonal_estimate,36568.5,5743.0
0.52,204.5,26.5,18.5,2.0,cabe_rawit,85,3.203,high,SULAWESI TENGGARA,2018,nasa_power,seasonal_estimate,4484.2,1400.0
0.52,156.3,26.0,19.6,2.0,cabe_rawit,85,9.226,low,GORONTALO,2018,nasa_power,seasonal_estimate,25694.6,2785.0
0.52,179.4,20.6,17.6,2.0,cabe_rawit,85,3.875,high,SULAWESI BARAT,2018,nasa_power,seasonal_estimate,2658.1,686.0
0.52,172.4,26.7,17.4,2.0,cabe_rawit,85,4.251,medium,MALUKU,2018,nasa_power,seasonal_estimate,3732.3,878.0
0.52,155.2,27.0,19.2,2.0,cabe_rawit,85,1.368,high,MALUKU UTARA,2018,nasa_power,seasonal_estimate,1095.6,801.0
0.52,239.1,23.2,17.2,2.0,cabe_rawit,85,1.063,high,PAPUA BARAT,2018,nasa_power,seasonal_estimate,624.8,588.0
0.52,212.0,23.0,15.9,2.0,cabe_rawit,85,6.774,low,PAPUA,2018,nasa_power,seasonal_estimate,6943.1,1025.0
0.52,170.9,20.1,17.8,2.0,cabe_rawit,85,15.296,low,ACEH,2019,nasa_power,seasonal_estimate,61886.6,4046.0
0.52,300.3,22.3,17.1,2.0,cabe_rawit,85,9.717,low,SUMATERA UTARA,2019,nasa_power,seasonal_estimate,49246.2,5067.92
0.52,231.3,23.8,16.6,2.0,cabe_rawit,85,10.766,low,SUMATERA BARAT,2019,nasa_power,seasonal_estimate,31782.4,2952.0
0.52,157.7,26.5,17.1,2.0,cabe_rawit,85,6.132,low,RIAU,2019,nasa_power,seasonal_estimate,8120.12,1324.3
0.52,175.7,26.4,16.6,2.0,cabe_rawit,85,6.851,low,JAMBI,2019,nasa_power,seasonal_estimate,9879.5,1442.0
0.52,174.1,26.3,18.2,2.0,cabe_rawit,85,8.544,low,SUMATERA SELATAN,2019,nasa_power,seasonal_estimate,11013.5,1289.0
0.52,203.9,26.1,17.5,2.0,cabe_rawit,85,4.518,medium,BENGKULU,2019,nasa_power,seasonal_estimate,11118.3,2461.0
0.52,153.3,27.6,18.1,2.0,cabe_rawit,85,6.366,low,LAMPUNG,2019,nasa_power,seasonal_estimate,12795.8,2010.0
0.52,168.8,27.8,17.5,2.0,cabe_rawit,85,4.419,medium,KEPULAUAN BANGKA BELITUNG,2019,nasa_power,seasonal_estimate,2001.9,453.0
0.52,129.4,28.2,17.8,2.0,cabe_rawit,85,7.922,low,KEPULAUAN RIAU,2019,nasa_power,seasonal_estimate,2338.9,295.25
0.54,225.6,21.6,19.2,2.0,cabe_rawit,85,12.174,low,JAWA BARAT,2019,nasa_power,seasonal_estimate,128494.1,10555.0
0.54,145.1,26.5,19.6,2.0,cabe_rawit,85,6.226,low,JAWA TENGAH,2019,nasa_power,seasonal_estimate,148750.0,23892.0
0.54,137.6,26.1,19.6,2.0,cabe_rawit,85,6.519,low,DAERAH ISTIMEWA YOGYAKARTA,2019,nasa_power,seasonal_estimate,10039.8,1540.0
0.54,133.9,27.2,20.0,2.0,cabe_rawit,85,7.911,low,JAWA TIMUR,2019,nasa_power,seasonal_estimate,536097.7,67767.0
0.54,159.4,26.1,18.4,2.0,cabe_rawit,85,9.227,low,BANTEN,2019,nasa_power,seasonal_estimate,5019.4,544.0
0.54,86.9,25.3,21.2,2.0,cabe_rawit,85,7.736,low,BALI,2019,nasa_power,seasonal_estimate,28655.9,3704.0
0.52,141.2,26.6,21.5,2.0,cabe_rawit,85,5.15,low,NUSA TENGGARA TIMUR,2019,nasa_power,seasonal_estimate,8816.0,1712.0
0.52,270.9,26.0,17.5,2.0,cabe_rawit,85,2.759,high,KALIMANTAN BARAT,2019,nasa_power,seasonal_estimate,5730.6,2077.0
0.52,209.3,26.9,17.5,2.0,cabe_rawit,85,4.84,medium,KALIMANTAN TENGAH,2019,nasa_power,seasonal_estimate,5864.48,1211.68
